Size,Sort,Times,trialNo
100,BubbleSort,1.7130374908447266,1
100,BubbleSort,1.3070106506347656,2
100,BubbleSort,0.8821487426757812,3
100,BubbleSort,0.8871555328369141,4
100,BubbleSort,0.9531974792480469,5
100,BubbleSort,0.9348392486572266,6
100,BubbleSort,0.8990764617919922,7
100,BubbleSort,1.9869804382324219,8
100,BubbleSort,2.2280216217041016,9
100,BubbleSort,1.767873764038086,10
250,BubbleSort,9.370088577270508,1
250,BubbleSort,6.992101669311523,2
250,BubbleSort,6.3629150390625,3
250,BubbleSort,7.1010589599609375,4
250,BubbleSort,5.0640106201171875,5
250,BubbleSort,5.170106887817383,6
250,BubbleSort,5.339860916137695,7
250,BubbleSort,5.150794982910156,8
250,BubbleSort,5.18798828125,9
250,BubbleSort,5.948066711425781,10
500,BubbleSort,22.431373596191406,1
500,BubbleSort,22.67289161682129,2
500,BubbleSort,21.677017211914062,3
500,BubbleSort,22.221088409423828,4
500,BubbleSort,22.50194549560547,5
500,BubbleSort,21.835803985595703,6
500,BubbleSort,21.776914596557617,7
500,BubbleSort,21.918058395385742,8
500,BubbleSort,23.52285385131836,9
500,BubbleSort,22.520065307617188,10
750,BubbleSort,52.2003173828125,1
750,BubbleSort,55.203914642333984,2
750,BubbleSort,54.158687591552734,3
750,BubbleSort,53.771018981933594,4
750,BubbleSort,53.07483673095703,5
750,BubbleSort,60.539960861206055,6
750,BubbleSort,56.149959564208984,7
750,BubbleSort,56.804656982421875,8
750,BubbleSort,56.05363845825195,9
750,BubbleSort,53.47180366516113,10
1000,BubbleSort,96.12631797790527,1
1000,BubbleSort,94.35391426086426,2
1000,BubbleSort,95.22318840026855,3
1000,BubbleSort,100.30889511108398,4
1000,BubbleSort,101.0138988494873,5
1000,BubbleSort,101.1512279510498,6
1000,BubbleSort,101.88126564025879,7
1000,BubbleSort,95.87883949279785,8
1000,BubbleSort,99.28321838378906,9
1000,BubbleSort,101.96208953857422,10
1250,BubbleSort,156.8739414215088,1
1250,BubbleSort,150.70700645446777,2
1250,BubbleSort,153.34510803222656,3
1250,BubbleSort,158.57720375061035,4
1250,BubbleSort,172.58501052856445,5
1250,BubbleSort,163.17105293273926,6
1250,BubbleSort,154.1769504547119,7
1250,BubbleSort,161.23199462890625,8
1250,BubbleSort,163.56992721557617,9
1250,BubbleSort,163.18416595458984,10
2500,BubbleSort,662.5800132751465,1
2500,BubbleSort,627.3219585418701,2
2500,BubbleSort,611.0038757324219,3
2500,BubbleSort,614.1018867492676,4
2500,BubbleSort,613.0092144012451,5
2500,BubbleSort,629.1618347167969,6
2500,BubbleSort,613.4791374206543,7
2500,BubbleSort,618.3831691741943,8
2500,BubbleSort,614.959716796875,9
2500,BubbleSort,622.0500469207764,10
3750,BubbleSort,1414.5171642303467,1
3750,BubbleSort,1404.0191173553467,2
3750,BubbleSort,1409.9290370941162,3
3750,BubbleSort,1410.4430675506592,4
3750,BubbleSort,1404.5381546020508,5
3750,BubbleSort,1418.2217121124268,6
3750,BubbleSort,1405.3921699523926,7
3750,BubbleSort,1415.4431819915771,8
3750,BubbleSort,1401.515007019043,9
3750,BubbleSort,1414.3738746643066,10
5000,BubbleSort,2517.0717239379883,1
5000,BubbleSort,2515.568733215332,2
5000,BubbleSort,2511.5489959716797,3
5000,BubbleSort,2620.8040714263916,4
5000,BubbleSort,2767.9481506347656,5
5000,BubbleSort,3300.766944885254,6
5000,BubbleSort,2756.1700344085693,7
5000,BubbleSort,2514.79434967041,8
5000,BubbleSort,2537.8007888793945,9
5000,BubbleSort,2507.516860961914,10
100,InsertionSort,0.4138946533203125,1
100,InsertionSort,0.4749298095703125,2
100,InsertionSort,0.5080699920654297,3
100,InsertionSort,0.4360675811767578,4
100,InsertionSort,0.43392181396484375,5
100,InsertionSort,0.4191398620605469,6
100,InsertionSort,0.4429817199707031,7
100,InsertionSort,0.4038810729980469,8
100,InsertionSort,0.4220008850097656,9
100,InsertionSort,0.3960132598876953,10
250,InsertionSort,2.6051998138427734,1
250,InsertionSort,2.4890899658203125,2
250,InsertionSort,2.5920867919921875,3
250,InsertionSort,2.601146697998047,4
250,InsertionSort,2.344846725463867,5
250,InsertionSort,2.4161338806152344,6
250,InsertionSort,2.482891082763672,7
250,InsertionSort,2.483844757080078,8
250,InsertionSort,2.402067184448242,9
250,InsertionSort,2.5260448455810547,10
500,InsertionSort,12.434959411621094,1
500,InsertionSort,10.877132415771484,2
500,InsertionSort,10.603904724121094,3
500,InsertionSort,10.278940200805664,4
500,InsertionSort,10.785102844238281,5
500,InsertionSort,10.874032974243164,6
500,InsertionSort,10.697126388549805,7
500,InsertionSort,10.636091232299805,8
500,InsertionSort,10.811805725097656,9
500,InsertionSort,10.75887680053711,10
750,InsertionSort,25.862932205200195,1
750,InsertionSort,25.260210037231445,2
750,InsertionSort,24.93906021118164,3
750,InsertionSort,24.197816848754883,4
750,InsertionSort,24.53017234802246,5
750,InsertionSort,24.510860443115234,6
750,InsertionSort,25.088071823120117,7
750,InsertionSort,24.326086044311523,8
750,InsertionSort,24.782180786132812,9
750,InsertionSort,24.22499656677246,10
1000,InsertionSort,44.157981872558594,1
1000,InsertionSort,45.3648567199707,2
1000,InsertionSort,47.33109474182129,3
1000,InsertionSort,44.13604736328125,4
1000,InsertionSort,42.810678482055664,5
1000,InsertionSort,47.126054763793945,6
1000,InsertionSort,45.2117919921875,7
1000,InsertionSort,44.54994201660156,8
1000,InsertionSort,44.528961181640625,9
1000,InsertionSort,44.322967529296875,10
1250,InsertionSort,72.67975807189941,1
1250,InsertionSort,68.20201873779297,2
1250,InsertionSort,67.14606285095215,3
1250,InsertionSort,69.55528259277344,4
1250,InsertionSort,68.84598731994629,5
1250,InsertionSort,71.06995582580566,6
1250,InsertionSort,69.56195831298828,7
1250,InsertionSort,70.53232192993164,8
1250,InsertionSort,68.76397132873535,9
1250,InsertionSort,67.51728057861328,10
2500,InsertionSort,290.6217575073242,1
2500,InsertionSort,285.88080406188965,2
2500,InsertionSort,282.3140621185303,3
2500,InsertionSort,279.3469429016113,4
2500,InsertionSort,289.9000644683838,5
2500,InsertionSort,288.28907012939453,6
2500,InsertionSort,284.5020294189453,7
2500,InsertionSort,291.2886142730713,8
2500,InsertionSort,291.20516777038574,9
2500,InsertionSort,285.9780788421631,10
3750,InsertionSort,650.69580078125,1
3750,InsertionSort,643.7549591064453,2
3750,InsertionSort,643.4390544891357,3
3750,InsertionSort,661.7209911346436,4
3750,InsertionSort,652.6820659637451,5
3750,InsertionSort,654.3729305267334,6
3750,InsertionSort,631.3831806182861,7
3750,InsertionSort,647.6671695709229,8
3750,InsertionSort,637.6891136169434,9
3750,InsertionSort,635.5009078979492,10
5000,InsertionSort,1152.068853378296,1
5000,InsertionSort,1145.1902389526367,2
5000,InsertionSort,1211.728811264038,3
5000,InsertionSort,1131.3447952270508,4
5000,InsertionSort,1172.1961498260498,5
5000,InsertionSort,1133.4269046783447,6
5000,InsertionSort,1142.2441005706787,7
5000,InsertionSort,1157.8381061553955,8
5000,InsertionSort,1149.7697830200195,9
5000,InsertionSort,1152.1849632263184,10
100,MergeSort,0.29969215393066406,1
100,MergeSort,0.2892017364501953,2
100,MergeSort,0.2899169921875,3
100,MergeSort,0.28896331787109375,4
100,MergeSort,0.2899169921875,5
100,MergeSort,0.28896331787109375,6
100,MergeSort,0.28586387634277344,7
100,MergeSort,0.29015541076660156,8
100,MergeSort,0.2887248992919922,9
100,MergeSort,0.31375885009765625,10
250,MergeSort,0.8299350738525391,1
250,MergeSort,0.8246898651123047,2
250,MergeSort,0.8220672607421875,3
250,MergeSort,0.8218288421630859,4
250,MergeSort,0.8230209350585938,5
250,MergeSort,0.8280277252197266,6
250,MergeSort,0.8270740509033203,7
250,MergeSort,0.823974609375,8
250,MergeSort,0.8246898651123047,9
250,MergeSort,0.8251667022705078,10
500,MergeSort,1.811981201171875,1
500,MergeSort,1.8138885498046875,2
500,MergeSort,1.811981201171875,3
500,MergeSort,1.8107891082763672,4
500,MergeSort,1.894235610961914,5
500,MergeSort,1.970052719116211,6
500,MergeSort,1.9650459289550781,7
500,MergeSort,2.0530223846435547,8
500,MergeSort,2.1669864654541016,9
500,MergeSort,1.8298625946044922,10
750,MergeSort,3.9300918579101562,1
750,MergeSort,2.9020309448242188,2
750,MergeSort,2.910137176513672,3
750,MergeSort,3.077983856201172,4
750,MergeSort,2.9478073120117188,5
750,MergeSort,2.8989315032958984,6
750,MergeSort,2.9058456420898438,7
750,MergeSort,2.908945083618164,8
750,MergeSort,2.8998851776123047,9
750,MergeSort,2.931833267211914,10
1000,MergeSort,4.004001617431641,1
1000,MergeSort,4.081249237060547,2
1000,MergeSort,4.031896591186523,3
1000,MergeSort,4.013776779174805,4
1000,MergeSort,4.2438507080078125,5
1000,MergeSort,4.00996208190918,6
1000,MergeSort,4.099130630493164,7
1000,MergeSort,4.005193710327148,8
1000,MergeSort,4.000663757324219,9
1000,MergeSort,4.008054733276367,10
1250,MergeSort,5.218029022216797,1
1250,MergeSort,5.216121673583984,2
1250,MergeSort,5.21397590637207,3
1250,MergeSort,5.215883255004883,4
1250,MergeSort,5.213260650634766,5
1250,MergeSort,5.203962326049805,6
1250,MergeSort,5.208015441894531,7
1250,MergeSort,5.208253860473633,8
1250,MergeSort,5.214929580688477,9
1250,MergeSort,5.212068557739258,10
2500,MergeSort,11.425971984863281,1
2500,MergeSort,11.398792266845703,2
2500,MergeSort,11.40594482421875,3
2500,MergeSort,11.395692825317383,4
2500,MergeSort,11.483907699584961,5
2500,MergeSort,11.399984359741211,6
2500,MergeSort,11.619091033935547,7
2500,MergeSort,11.416196823120117,8
2500,MergeSort,11.402130126953125,9
2500,MergeSort,11.406660079956055,10
3750,MergeSort,17.843008041381836,1
3750,MergeSort,18.13507080078125,2
3750,MergeSort,18.381118774414062,3
3750,MergeSort,18.623828887939453,4
3750,MergeSort,17.79794692993164,5
3750,MergeSort,17.882108688354492,6
3750,MergeSort,18.679141998291016,7
3750,MergeSort,18.064022064208984,8
3750,MergeSort,17.7919864654541,9
3750,MergeSort,17.784833908081055,10
5000,MergeSort,24.662017822265625,1
5000,MergeSort,24.65200424194336,2
5000,MergeSort,24.64914321899414,3
5000,MergeSort,24.885177612304688,4
5000,MergeSort,24.88112449645996,5
5000,MergeSort,24.657011032104492,6
5000,MergeSort,24.64604377746582,7
5000,MergeSort,24.926185607910156,8
5000,MergeSort,24.70088005065918,9
5000,MergeSort,24.658918380737305,10
100,quickSort,0.15211105346679688,1
100,quickSort,0.1518726348876953,2
100,quickSort,0.13899803161621094,3
100,quickSort,0.14400482177734375,4
100,quickSort,0.1399517059326172,5
100,quickSort,0.14281272888183594,6
100,quickSort,0.1380443572998047,7
100,quickSort,0.13303756713867188,8
100,quickSort,0.1380443572998047,9
100,quickSort,0.14710426330566406,10
250,quickSort,0.43702125549316406,1
250,quickSort,0.4379749298095703,2
250,quickSort,0.44608116149902344,3
250,quickSort,0.44417381286621094,4
250,quickSort,0.4208087921142578,5
250,quickSort,0.4248619079589844,6
250,quickSort,0.43702125549316406,7
250,quickSort,0.40602684020996094,8
250,quickSort,0.4172325134277344,9
250,quickSort,0.42891502380371094,10
500,quickSort,1.0669231414794922,1
500,quickSort,1.0349750518798828,2
500,quickSort,1.0013580322265625,3
500,quickSort,1.0187625885009766,4
500,quickSort,1.093149185180664,5
500,quickSort,1.0559558868408203,6
500,quickSort,1.0352134704589844,7
500,quickSort,1.0409355163574219,8
500,quickSort,0.9701251983642578,9
500,quickSort,1.0199546813964844,10
750,quickSort,1.6891956329345703,1
750,quickSort,1.7158985137939453,2
750,quickSort,1.7499923706054688,3
750,quickSort,1.8837451934814453,4
750,quickSort,1.703023910522461,5
750,quickSort,1.661062240600586,6
750,quickSort,1.7461776733398438,7
750,quickSort,1.7898082733154297,8
750,quickSort,1.6820430755615234,9
750,quickSort,2.3298263549804688,10
1000,quickSort,2.521038055419922,1
1000,quickSort,2.3353099822998047,2
1000,quickSort,2.3810863494873047,3
1000,quickSort,2.7420520782470703,4
1000,quickSort,2.357959747314453,5
1000,quickSort,2.4857521057128906,6
1000,quickSort,2.501249313354492,7
1000,quickSort,2.4302005767822266,8
1000,quickSort,2.4857521057128906,9
1000,quickSort,2.3908615112304688,10
1250,quickSort,3.144979476928711,1
1250,quickSort,3.3779144287109375,2
1250,quickSort,3.2351016998291016,3
1250,quickSort,3.239154815673828,4
1250,quickSort,3.468036651611328,5
1250,quickSort,3.3702850341796875,6
1250,quickSort,3.2236576080322266,7
1250,quickSort,3.1948089599609375,8
1250,quickSort,3.209829330444336,9
1250,quickSort,3.461122512817383,10
2500,quickSort,8.187294006347656,1
2500,quickSort,8.116006851196289,2
2500,quickSort,7.92384147644043,3
2500,quickSort,7.794857025146484,4
2500,quickSort,8.318901062011719,5
2500,quickSort,8.246898651123047,6
2500,quickSort,8.134126663208008,7
2500,quickSort,8.10861587524414,8
2500,quickSort,8.291959762573242,9
2500,quickSort,8.52203369140625,10
3750,quickSort,13.932228088378906,1
3750,quickSort,13.676166534423828,2
3750,quickSort,14.494895935058594,3
3750,quickSort,14.33110237121582,4
3750,quickSort,14.611959457397461,5
3750,quickSort,14.573097229003906,6
3750,quickSort,14.250040054321289,7
3750,quickSort,14.308929443359375,8
3750,quickSort,14.205217361450195,9
3750,quickSort,14.922142028808594,10
5000,quickSort,22.012948989868164,1
5000,quickSort,22.781848907470703,2
5000,quickSort,21.676063537597656,3
5000,quickSort,22.324085235595703,4
5000,quickSort,21.981000900268555,5
5000,quickSort,23.43297004699707,6
5000,quickSort,22.751808166503906,7
5000,quickSort,21.161794662475586,8
5000,quickSort,21.564960479736328,9
5000,quickSort,22.86386489868164,10
100,CountingSort,0.047206878662109375,1
100,CountingSort,0.041961669921875,2
100,CountingSort,0.04100799560546875,3
100,CountingSort,0.04100799560546875,4
100,CountingSort,0.04029273986816406,5
100,CountingSort,0.03981590270996094,6
100,CountingSort,0.04100799560546875,7
100,CountingSort,0.03981590270996094,8
100,CountingSort,0.04029273986816406,9
100,CountingSort,0.0400543212890625,10
250,CountingSort,0.0820159912109375,1
250,CountingSort,0.0820159912109375,2
250,CountingSort,0.08296966552734375,3
250,CountingSort,0.0820159912109375,4
250,CountingSort,0.0820159912109375,5
250,CountingSort,0.08225440979003906,6
250,CountingSort,0.08177757263183594,7
250,CountingSort,0.08177757263183594,8
250,CountingSort,0.08082389831542969,9
250,CountingSort,0.0820159912109375,10
500,CountingSort,0.14901161193847656,1
500,CountingSort,0.14901161193847656,2
500,CountingSort,0.148773193359375,3
500,CountingSort,0.14925003051757812,4
500,CountingSort,0.14901161193847656,5
500,CountingSort,0.14901161193847656,6
500,CountingSort,0.14781951904296875,7
500,CountingSort,0.14901161193847656,8
500,CountingSort,0.1480579376220703,9
500,CountingSort,0.14901161193847656,10
750,CountingSort,0.21576881408691406,1
750,CountingSort,0.21696090698242188,2
750,CountingSort,0.21719932556152344,3
750,CountingSort,0.21576881408691406,4
750,CountingSort,0.21719932556152344,5
750,CountingSort,0.21600723266601562,6
750,CountingSort,0.21576881408691406,7
750,CountingSort,0.2162456512451172,8
750,CountingSort,0.23412704467773438,9
750,CountingSort,0.21696090698242188,10
1000,CountingSort,0.2827644348144531,1
1000,CountingSort,0.28324127197265625,2
1000,CountingSort,0.28228759765625,3
1000,CountingSort,0.28228759765625,4
1000,CountingSort,0.28228759765625,5
1000,CountingSort,0.2830028533935547,6
1000,CountingSort,0.3368854522705078,7
1000,CountingSort,0.32591819763183594,8
1000,CountingSort,0.5822181701660156,9
1000,CountingSort,0.3211498260498047,10
1250,CountingSort,0.35190582275390625,1
1250,CountingSort,0.3578662872314453,2
1250,CountingSort,0.35119056701660156,3
1250,CountingSort,0.3509521484375,4
1250,CountingSort,0.3800392150878906,5
1250,CountingSort,0.35190582275390625,6
1250,CountingSort,0.35190582275390625,7
1250,CountingSort,0.3509521484375,8
1250,CountingSort,0.3509521484375,9
1250,CountingSort,0.3509521484375,10
2500,CountingSort,0.6911754608154297,1
2500,CountingSort,0.6852149963378906,2
2500,CountingSort,0.7300376892089844,3
2500,CountingSort,0.6852149963378906,4
2500,CountingSort,0.682830810546875,5
2500,CountingSort,0.6849765777587891,6
2500,CountingSort,0.6840229034423828,7
2500,CountingSort,0.6840229034423828,8
2500,CountingSort,0.6830692291259766,9
2500,CountingSort,0.6840229034423828,10
3750,CountingSort,1.0180473327636719,1
3750,CountingSort,1.0349750518798828,2
3750,CountingSort,1.0156631469726562,3
3750,CountingSort,1.0182857513427734,4
3750,CountingSort,1.0182857513427734,5
3750,CountingSort,1.016855239868164,6
3750,CountingSort,1.0170936584472656,7
3750,CountingSort,1.0166168212890625,8
3750,CountingSort,1.0180473327636719,9
3750,CountingSort,1.016855239868164,10
5000,CountingSort,1.3608932495117188,1
5000,CountingSort,1.359701156616211,2
5000,CountingSort,1.3580322265625,3
5000,CountingSort,1.3568401336669922,4
5000,CountingSort,1.3568401336669922,5
5000,CountingSort,1.3570785522460938,6
5000,CountingSort,1.3580322265625,7
5000,CountingSort,1.3680458068847656,8
5000,CountingSort,1.3587474822998047,9
5000,CountingSort,1.3632774353027344,10
