,Sort,array sizes,trial_time,trial number
319,insertionSort,1250,0.09293889999389648,10
320,insertionSort,2500,0.320950984954834,1
321,insertionSort,2500,0.29526400566101074,2
322,insertionSort,2500,0.30027198791503906,3
323,insertionSort,2500,0.294597864151001,4
324,insertionSort,2500,0.326768159866333,5
325,insertionSort,2500,0.3014659881591797,6
326,insertionSort,2500,0.2975599765777588,7
327,insertionSort,2500,0.2948479652404785,8
328,insertionSort,2500,0.3019740581512451,9
329,insertionSort,2500,0.300433874130249,10
330,insertionSort,3750,0.6921858787536621,1
331,insertionSort,3750,0.6725499629974365,2
332,insertionSort,3750,0.6850838661193848,3
333,insertionSort,3750,0.6790578365325928,4
334,insertionSort,3750,0.6697938442230225,5
335,insertionSort,3750,0.6691951751708984,6
336,insertionSort,3750,0.6796810626983643,7
337,insertionSort,3750,0.6876401901245117,8
338,insertionSort,3750,0.7148911952972412,9
339,insertionSort,3750,0.688776969909668,10
340,insertionSort,5000,1.2549028396606445,1
341,insertionSort,5000,1.2133779525756836,2
342,insertionSort,5000,1.1809611320495605,3
343,insertionSort,5000,1.1947450637817383,4
344,insertionSort,5000,1.1915137767791748,5
345,insertionSort,5000,1.1976969242095947,6
346,insertionSort,5000,1.1922860145568848,7
347,insertionSort,5000,1.2116971015930176,8
348,insertionSort,5000,1.3204491138458252,9
349,insertionSort,5000,1.204240083694458,10
350,insertionSort,6250,1.862515926361084,1
351,insertionSort,6250,1.8817920684814453,2
352,insertionSort,6250,1.8803670406341553,3
353,insertionSort,6250,1.8862168788909912,4
354,insertionSort,6250,1.865128755569458,5
355,insertionSort,6250,2.0090529918670654,6
356,insertionSort,6250,1.8892738819122314,7
357,insertionSort,6250,1.9203450679779053,8
358,insertionSort,6250,1.9145212173461914,9
359,insertionSort,6250,1.8725309371948242,10
360,insertionSort,7500,2.7120540142059326,1
361,insertionSort,7500,2.764863967895508,2
362,insertionSort,7500,2.7575438022613525,3
363,insertionSort,7500,2.6805131435394287,4
364,insertionSort,7500,2.7471938133239746,5
365,insertionSort,7500,2.7713987827301025,6
366,insertionSort,7500,2.7644882202148438,7
367,insertionSort,7500,2.741478204727173,8
368,insertionSort,7500,2.7286338806152344,9
369,insertionSort,7500,2.6750781536102295,10
370,insertionSort,8750,3.8262810707092285,1
371,insertionSort,8750,3.6554391384124756,2
372,insertionSort,8750,3.6863911151885986,3
373,insertionSort,8750,3.8667361736297607,4
374,insertionSort,8750,3.712367296218872,5
375,insertionSort,8750,3.7603089809417725,6
376,insertionSort,8750,3.822322130203247,7
377,insertionSort,8750,3.705629825592041,8
378,insertionSort,8750,3.703289031982422,9
379,insertionSort,8750,3.6775150299072266,10
380,insertionSort,10000,4.933034896850586,1
381,insertionSort,10000,4.828511714935303,2
382,insertionSort,10000,4.941026210784912,3
383,insertionSort,10000,4.8036839962005615,4
384,insertionSort,10000,4.88044810295105,5
385,insertionSort,10000,4.979889869689941,6
386,insertionSort,10000,4.843020677566528,7
387,insertionSort,10000,4.952157974243164,8
388,insertionSort,10000,4.799383878707886,9
389,insertionSort,10000,4.922140836715698,10
390,mergeSort,100,0.0003120899200439453,1
391,mergeSort,100,0.00038623809814453125,2
392,mergeSort,100,0.0003867149353027344,3
393,mergeSort,100,0.00033473968505859375,4
394,mergeSort,100,0.00033092498779296875,5
395,mergeSort,100,0.0002970695495605469,6
396,mergeSort,100,0.0002961158752441406,7
397,mergeSort,100,0.0002949237823486328,8
398,mergeSort,100,0.0002932548522949219,9
399,mergeSort,100,0.0002951622009277344,10
400,mergeSort,250,0.0008399486541748047,1
401,mergeSort,250,0.0008368492126464844,2
402,mergeSort,250,0.0008368492126464844,3
403,mergeSort,250,0.0008819103240966797,4
404,mergeSort,250,0.0008440017700195312,5
405,mergeSort,250,0.0008368492126464844,6
406,mergeSort,250,0.0008401870727539062,7
407,mergeSort,250,0.0008392333984375,8
408,mergeSort,250,0.0008382797241210938,9
409,mergeSort,250,0.0008382797241210938,10
410,mergeSort,500,0.0021331310272216797,1
411,mergeSort,500,0.0018398761749267578,2
412,mergeSort,500,0.0018339157104492188,3
413,mergeSort,500,0.0019099712371826172,4
414,mergeSort,500,0.0018439292907714844,5
415,mergeSort,500,0.0018389225006103516,6
416,mergeSort,500,0.0018858909606933594,7
417,mergeSort,500,0.002007007598876953,8
418,mergeSort,500,0.0018391609191894531,9
419,mergeSort,500,0.0018308162689208984,10
420,mergeSort,750,0.0029630661010742188,1
421,mergeSort,750,0.0029478073120117188,2
422,mergeSort,750,0.0033757686614990234,3
423,mergeSort,750,0.002964019775390625,4
424,mergeSort,750,0.0029592514038085938,5
425,mergeSort,750,0.003078937530517578,6
426,mergeSort,750,0.0037920475006103516,7
427,mergeSort,750,0.0030138492584228516,8
428,mergeSort,750,0.002953052520751953,9
429,mergeSort,750,0.002955913543701172,10
430,mergeSort,1000,0.004409074783325195,1
431,mergeSort,1000,0.004166126251220703,2
432,mergeSort,1000,0.004350900650024414,3
433,mergeSort,1000,0.004832029342651367,4
434,mergeSort,1000,0.00433802604675293,5
435,mergeSort,1000,0.0045719146728515625,6
436,mergeSort,1000,0.0044231414794921875,7
437,mergeSort,1000,0.004436969757080078,8
438,mergeSort,1000,0.004338264465332031,9
439,mergeSort,1000,0.004086017608642578,10
440,mergeSort,1250,0.005535125732421875,1
441,mergeSort,1250,0.006101131439208984,2
442,mergeSort,1250,0.005549192428588867,3
443,mergeSort,1250,0.006139993667602539,4
444,mergeSort,1250,0.0067729949951171875,5
445,mergeSort,1250,0.005620241165161133,6
446,mergeSort,1250,0.005374908447265625,7
447,mergeSort,1250,0.007373809814453125,8
448,mergeSort,1250,0.006991863250732422,9
449,mergeSort,1250,0.007066249847412109,10
450,mergeSort,2500,0.012768030166625977,1
451,mergeSort,2500,0.01220560073852539,2
452,mergeSort,2500,0.012788057327270508,3
453,mergeSort,2500,0.012173175811767578,4
454,mergeSort,2500,0.011855125427246094,5
455,mergeSort,2500,0.012680768966674805,6
456,mergeSort,2500,0.012112855911254883,7
457,mergeSort,2500,0.011967897415161133,8
458,mergeSort,2500,0.012535810470581055,9
459,mergeSort,2500,0.012778997421264648,10
460,mergeSort,3750,0.019376039505004883,1
461,mergeSort,3750,0.0200808048248291,2
462,mergeSort,3750,0.019245147705078125,3
463,mergeSort,3750,0.019711017608642578,4
464,mergeSort,3750,0.019623756408691406,5
465,mergeSort,3750,0.01925206184387207,6
466,mergeSort,3750,0.018841981887817383,7
467,mergeSort,3750,0.019308090209960938,8
468,mergeSort,3750,0.01894092559814453,9
469,mergeSort,3750,0.018923044204711914,10
470,mergeSort,5000,0.026432037353515625,1
471,mergeSort,5000,0.02667403221130371,2
472,mergeSort,5000,0.026450157165527344,3
473,mergeSort,5000,0.026456832885742188,4
474,mergeSort,5000,0.031710147857666016,5
475,mergeSort,5000,0.03492403030395508,6
476,mergeSort,5000,0.03681468963623047,7
477,mergeSort,5000,0.03551483154296875,8
478,mergeSort,5000,0.03680610656738281,9
479,mergeSort,5000,0.03436088562011719,10
480,mergeSort,6250,0.03389406204223633,1
481,mergeSort,6250,0.03352999687194824,2
482,mergeSort,6250,0.03344583511352539,3
483,mergeSort,6250,0.03333282470703125,4
484,mergeSort,6250,0.0335080623626709,5
485,mergeSort,6250,0.03313112258911133,6
486,mergeSort,6250,0.03311729431152344,7
487,mergeSort,6250,0.033399105072021484,8
488,mergeSort,6250,0.033416032791137695,9
489,mergeSort,6250,0.033267974853515625,10
490,mergeSort,7500,0.04070305824279785,1
491,mergeSort,7500,0.04109907150268555,2
492,mergeSort,7500,0.04065728187561035,3
493,mergeSort,7500,0.040618181228637695,4
494,mergeSort,7500,0.040776968002319336,5
495,mergeSort,7500,0.04042696952819824,6
496,mergeSort,7500,0.040425777435302734,7
497,mergeSort,7500,0.04032087326049805,8
498,mergeSort,7500,0.041204214096069336,9
499,mergeSort,7500,0.04061698913574219,10
500,mergeSort,8750,0.04874587059020996,1
501,mergeSort,8750,0.0482480525970459,2
502,mergeSort,8750,0.04870891571044922,3
503,mergeSort,8750,0.04800605773925781,4
504,mergeSort,8750,0.04823613166809082,5
505,mergeSort,8750,0.04884195327758789,6
506,mergeSort,8750,0.04816627502441406,7
507,mergeSort,8750,0.048281192779541016,8
508,mergeSort,8750,0.04780292510986328,9
509,mergeSort,8750,0.048059940338134766,10
510,mergeSort,10000,0.055783987045288086,1
511,mergeSort,10000,0.05653023719787598,2
512,mergeSort,10000,0.05606818199157715,3
513,mergeSort,10000,0.05645012855529785,4
514,mergeSort,10000,0.05631399154663086,5
515,mergeSort,10000,0.056198835372924805,6
516,mergeSort,10000,0.05590081214904785,7
517,mergeSort,10000,0.056536197662353516,8
518,mergeSort,10000,0.056227922439575195,9
519,mergeSort,10000,0.05620884895324707,10
520,quickSort,100,0.00016880035400390625,1
521,quickSort,100,0.00017499923706054688,2
522,quickSort,100,0.0001800060272216797,3
523,quickSort,100,0.0001499652862548828,4
524,quickSort,100,0.0001628398895263672,5
525,quickSort,100,0.00015091896057128906,6
526,quickSort,100,0.00015592575073242188,7
527,quickSort,100,0.0002491474151611328,8
528,quickSort,100,0.00014901161193847656,9
529,quickSort,100,0.00015473365783691406,10
530,quickSort,250,0.0004467964172363281,1
531,quickSort,250,0.0004401206970214844,2
532,quickSort,250,0.0004909038543701172,3
533,quickSort,250,0.0004627704620361328,4
534,quickSort,250,0.00043392181396484375,5
535,quickSort,250,0.0004432201385498047,6
536,quickSort,250,0.0004260540008544922,7
537,quickSort,250,0.0004508495330810547,8
538,quickSort,250,0.00046324729919433594,9
539,quickSort,250,0.0004401206970214844,10
540,quickSort,500,0.0011000633239746094,1
541,quickSort,500,0.0010597705841064453,2
542,quickSort,500,0.0011479854583740234,3
543,quickSort,500,0.0012128353118896484,4
544,quickSort,500,0.001241922378540039,5
545,quickSort,500,0.001233816146850586,6
546,quickSort,500,0.0012049674987792969,7
547,quickSort,500,0.0011162757873535156,8
548,quickSort,500,0.001088857650756836,9
549,quickSort,500,0.0011162757873535156,10
550,quickSort,750,0.0017867088317871094,1
551,quickSort,750,0.0021479129791259766,2
552,quickSort,750,0.0020291805267333984,3
553,quickSort,750,0.0018780231475830078,4
554,quickSort,750,0.0018389225006103516,5
555,quickSort,750,0.001790761947631836,6
556,quickSort,750,0.0018990039825439453,7
557,quickSort,750,0.001972198486328125,8
558,quickSort,750,0.0019698143005371094,9
559,quickSort,750,0.0019659996032714844,10
560,quickSort,1000,0.0026869773864746094,1
561,quickSort,1000,0.0028879642486572266,2
562,quickSort,1000,0.002962827682495117,3
563,quickSort,1000,0.0029599666595458984,4
564,quickSort,1000,0.0028929710388183594,5
565,quickSort,1000,0.003744840621948242,6
566,quickSort,1000,0.0028977394104003906,7
567,quickSort,1000,0.002774953842163086,8
568,quickSort,1000,0.0026302337646484375,9
569,quickSort,1000,0.003191232681274414,10
570,quickSort,1250,0.0038242340087890625,1
571,quickSort,1250,0.0038018226623535156,2
572,quickSort,1250,0.004152774810791016,3
573,quickSort,1250,0.004180908203125,4
574,quickSort,1250,0.0038950443267822266,5
575,quickSort,1250,0.004137992858886719,6
576,quickSort,1250,0.0038416385650634766,7
577,quickSort,1250,0.003679037094116211,8
578,quickSort,1250,0.004314899444580078,9
579,quickSort,1250,0.003905057907104492,10
580,quickSort,2500,0.010306119918823242,1
581,quickSort,2500,0.010515928268432617,2
582,quickSort,2500,0.010751008987426758,3
583,quickSort,2500,0.010430335998535156,4
584,quickSort,2500,0.011245012283325195,5
585,quickSort,2500,0.011243104934692383,6
586,quickSort,2500,0.011433124542236328,7
587,quickSort,2500,0.01428079605102539,8
588,quickSort,2500,0.015254020690917969,9
589,quickSort,2500,0.010801076889038086,10
590,quickSort,3750,0.021332979202270508,1
591,quickSort,3750,0.02070784568786621,2
592,quickSort,3750,0.021732091903686523,3
593,quickSort,3750,0.021212100982666016,4
594,quickSort,3750,0.02100515365600586,5
595,quickSort,3750,0.020172119140625,6
596,quickSort,3750,0.020639896392822266,7
597,quickSort,3750,0.02031707763671875,8
598,quickSort,3750,0.021028995513916016,9
599,quickSort,3750,0.02157425880432129,10
600,quickSort,5000,0.033737897872924805,1
601,quickSort,5000,0.03304600715637207,2
602,quickSort,5000,0.034136056900024414,3
603,quickSort,5000,0.03278994560241699,4
604,quickSort,5000,0.03340005874633789,5
605,quickSort,5000,0.032122135162353516,6
606,quickSort,5000,0.030887842178344727,7
607,quickSort,5000,0.03209495544433594,8
608,quickSort,5000,0.035629987716674805,9
609,quickSort,5000,0.0320279598236084,10
610,quickSort,6250,0.04936099052429199,1
611,quickSort,6250,0.05008530616760254,2
612,quickSort,6250,0.05191802978515625,3
613,quickSort,6250,0.058151960372924805,4
614,quickSort,6250,0.04991316795349121,5
615,quickSort,6250,0.049967050552368164,6
616,quickSort,6250,0.051103830337524414,7
617,quickSort,6250,0.05116701126098633,8
618,quickSort,6250,0.05399203300476074,9
619,quickSort,6250,0.049288272857666016,10
620,quickSort,7500,0.07206511497497559,1
621,quickSort,7500,0.06931400299072266,2
622,quickSort,7500,0.06817102432250977,3
623,quickSort,7500,0.0735161304473877,4
624,quickSort,7500,0.06853604316711426,5
625,quickSort,7500,0.06863784790039062,6
626,quickSort,7500,0.07790589332580566,7
627,quickSort,7500,0.0874638557434082,8
628,quickSort,7500,0.0791013240814209,9
629,quickSort,7500,0.07052898406982422,10
630,quickSort,8750,0.08891105651855469,1
631,quickSort,8750,0.09308099746704102,2
632,quickSort,8750,0.08837604522705078,3
633,quickSort,8750,0.08844637870788574,4
634,quickSort,8750,0.08823204040527344,5
635,quickSort,8750,0.0944209098815918,6
636,quickSort,8750,0.09469914436340332,7
637,quickSort,8750,0.10847878456115723,8
638,quickSort,8750,0.10373115539550781,9
639,quickSort,8750,0.08739089965820312,10
640,quickSort,10000,0.1188201904296875,1
641,quickSort,10000,0.11409115791320801,2
642,quickSort,10000,0.11218094825744629,3
643,quickSort,10000,0.1119089126586914,4
644,quickSort,10000,0.11286807060241699,5
645,quickSort,10000,0.11198306083679199,6
646,quickSort,10000,0.11539220809936523,7
647,quickSort,10000,0.11408185958862305,8
648,quickSort,10000,0.10873007774353027,9
649,quickSort,10000,0.10781097412109375,10
